Day,Sitecode,Tidestation,Tidetime,Survey.time,Species,Estimated.total,Estimated.pups,Count.total,Count.pups,CountAM,Photo,Photoroll,Photo_number,Counttype,Countquality,Remarks,EstimatedAM,Tide.ht..ft.,GR.AER,Count.nonpup,Polygon,Region,Stock
3/7/1984,1.04,NA,NA,9:18:00,PV,130,0,0,0,NA,NA,NA,'01 25-28',NA,NA,'BAD PHOTOS-USE ESTIMATES',NA,NA,NA,NA,NA,NA,NA
3/7/1984,1.04,NA,NA,9:18:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
3/7/1984,1.99,NA,NA,12:14:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,'+CO. LINE PARK TO STELLA',NA,NA,NA,NA,NA,NA,NA
3/20/1984,1.99,NA,NA,9:40:00,PV,12,0,0,0,NA,NA,NA,'NP',NA,NA,'+S. SIDE MILLER SANDS',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.14,NA,NA,7:47:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,'W+HALE COVE',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.1,NA,NA,7:15:00,PV,21,0,0,0,NA,NA,NA,'NP',NA,NA,'+YAQUINA HEAD',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.13,NA,NA,7:40:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,'C+APE FOULWEATHER INSHORE ROCKS',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.12,NA,NA,7:30:00,PV,13,0,0,0,NA,NA,NA,'NP',NA,NA,'+OTTER ROCK',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.1,NA,NA,7:15:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,'Y+AQUINA HEAD',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.16,NA,NA,8:10:00,PV,56,0,0,0,NA,NA,NA,'NP',NA,NA,'+SILETZ BAY SPIT',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.15,NA,NA,7:57:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'B+OILER BAY',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.16,NA,NA,8:10:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,'S+ILETZ BAY SPIT',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.17,NA,NA,9:38:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,'S+EAL ROCK NORTH',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.11,NA,NA,9:15:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'Y+AQUINA SALLY''S BEN',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.16,NA,NA,8:35:00,PV,25,0,0,0,NA,NA,NA,'NP',NA,NA,'+SILETZ BAY W SIDE DOCK',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.18,NA,NA,10:25:00,PV,95,0,0,0,NA,NA,NA,'NP',NA,NA,+'ALSEA BAY MOUTH',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.18,NA,NA,10:00:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,'+ALSEA BAY',NA,NA,NA,NA,NA,NA,NA
4/5/1984,15.18,NA,NA,10:00:00,PV,103,0,0,0,NA,NA,NA,'NP',NA,NA,'ALSEA BAY',NA,NA,NA,NA,NA,NA,NA
3/20/1984,1.03,NA,NA,10:03:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,'+CHINOOK SHOAL',NA,NA,NA,NA,NA,NA,NA
4/11/1984,3.11,NA,NA,13:09:00,PV,300,0,449,0,NA,NA,NA,'01 13-17',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
4/23/1984,2.01,NA,NA,13:32:00,PV,20,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
4/23/1984,15.03,NA,NA,14:08:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,'+ECOLA NEARSHORE REEF',NA,NA,NA,NA,NA,NA,NA
4/23/1984,15.99,NA,NA,14:08:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,'+ECOLA NEARSHORE REEF',NA,NA,NA,NA,NA,NA,NA
5/14/1984,9.22,NA,NA,14:35:00,PV,25,0,0,0,NA,NA,NA,'NP',NA,NA,+'PADILLA BAY',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:26:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,'T+ILLAMOOK OLD MAIN',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:26:00,PV,200,66,231,60,NA,NA,NA,'01 1-8',NA,NA,'TILLAMOOK OLD MAIN',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.99,NA,NA,8:26:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,'J+ETTY',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.06,NA,NA,8:26:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'N+EHALEM RIVER',NA,NA,NA,NA,NA,NA,NA
5/30/1984,1.04,NA,NA,8:07:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'N+ORTH OF TONGUE POINT',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.04,NA,NA,8:54:00,PV,17,0,0,0,NA,NA,NA,'NP',NA,NA,'+CAPE FALCON',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:39:00,PV,45,19,46,19,NA,NA,NA,'01 15-18',NA,NA,'S SIDE OLD MAIN',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:34:00,PV,40,13,31,12,NA,NA,NA,'01 11-14',NA,NA,'SW WEST SIDE',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:34:00,PV,9,4,0,0,NA,NA,NA,'NP',NA,NA,'S+W WEST SIDE',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:34:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,'S+E OF MAIN',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:34:00,PV,45,16,41,15,NA,NA,NA,'01 9-10',NA,NA,'SE OF MAIN',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:34:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,'A+CROSS CHANNEL',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.07,NA,NA,8:34:00,PV,8,4,0,0,NA,NA,NA,'NP',NA,NA,'W+ OF OLD MAIN',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.02,NA,NA,9:02:00,PV,8,2,0,0,NA,NA,NA,'NP',NA,NA,'T+ILLAMOOK HEAD',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.02,NA,NA,9:02:00,PV,30,5,26,4,NA,NA,NA,'01 27-29',NA,NA,'TILLAMOOK HEAD',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.03,NA,NA,9:02:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'E+COLA',NA,NA,NA,NA,NA,NA,NA
5/30/1984,15.04,NA,NA,8:54:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,'C+APE FALCON',NA,NA,NA,NA,NA,NA,NA
5/30/1984,1.03,NA,NA,9:21:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'C+HINOOK ENTRANCE',NA,NA,NA,NA,NA,NA,NA
6/5/1984,3.01,NA,NA,12:11:00,PV,20,4,20,4,NA,NA,NA,'03 34-E',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/5/1984,15.06,NA,NA,13:58:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'+NEHALEM ACROSS FROM RAMP',NA,NA,NA,NA,NA,NA,NA
6/5/1984,15.99,NA,NA,13:59:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,'+JETTY FISHING',NA,NA,NA,NA,NA,NA,NA
6/5/1984,15.99,NA,NA,13:59:00,PV,8,0,0,0,NA,NA,NA,'NP',NA,NA,'+JETTY FISHING',NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.02,NA,NA,13:50:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.02,NA,NA,13:50:00,PV,60,0,58,1,NA,NA,NA,'1 1-12',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.12,NA,NA,14:04:00,PV,3,1,0,0,NA,NA,NA,'NP',NA,NA,'+@ LONG SPIT',NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.12,NA,NA,14:04:00,PV,50,7,60,10,NA,NA,NA,'1 13-19',NA,NA,'ON FRAME',NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.03,NA,NA,14:07:00,PV,6,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.03,NA,NA,14:07:00,PV,8,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.03,NA,NA,14:07:00,PV,3,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.03,NA,NA,14:07:00,PV,7,4,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.03,NA,NA,14:09:00,PV,8,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.03,NA,NA,14:09:00,PV,17,4,0,0,NA,NA,NA,'NP',NA,NA,+'@ OYSTER FRAME',NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.03,NA,NA,14:09:00,PV,80,12,98,13,NA,NA,NA,'1 20-31',NA,NA,'@ OYSTER FRAME',NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.03,NA,NA,14:09:00,PV,30,4,0,0,NA,NA,NA,'NP',NA,NA,+'@ OYSTER FRAME',NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.99,NA,NA,14:14:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,'+PT WHITNEY',NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.11,NA,NA,14:15:00,PV,12,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.04,NA,NA,14:16:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.04,NA,NA,14:16:00,PV,200,20,211,17,NA,NA,NA,'1 32-END'+,NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.05,NA,NA,14:20:00,PV,60,4,44,4,NA,NA,NA,'2 1-3',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.05,NA,NA,14:20:00,PV,9,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.06,NA,NA,14:26:00,PV,100,8,156,11,NA,NA,NA,'2 4-10',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.08,NA,NA,14:37:00,PV,3,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.08,NA,NA,14:37:00,PV,220,61,224,58,NA,NA,NA,'2 11-21',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.08,NA,NA,14:39:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,8.08,NA,NA,14:39:00,PV,120,26,113,22,NA,NA,NA,'2 23-32',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,4.01,NA,NA,15:14:00,PV,15,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,4.03,NA,NA,15:18:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,4.04,NA,NA,15:18:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,4.19,NA,NA,15:21:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1992,6.11,NA,NA,17:00:00,PV,36,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.06,NA,NA,10:36:00,PV,300,53,344,46,NA,NA,NA,'2 10-23',NA,NA,'W SIDE',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.06,NA,NA,10:36:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,'+W SIDE',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.06,NA,NA,10:36:00,PV,13,2,0,0,NA,NA,NA,'NP',NA,NA,+'W SIDE',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.07,NA,NA,9:21:00,PV,100,9,64,9,NA,NA,NA,'1 25-30',NA,NA,'N END',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.07,NA,NA,9:24:00,PV,11,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.08,NA,NA,9:29:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.08,NA,NA,9:30:00,PV,6,1,0,0,NA,NA,NA,'NP',NA,NA,'A+LONG CHANNEL @ TIDE LINE',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.09,NA,NA,9:35:00,PV,29,2,0,0,NA,NA,NA,'NP',NA,NA,'+SO.',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.09,NA,NA,9:35:00,PV,27,3,0,0,NA,NA,NA,'NP',NA,NA,'+NO.',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.09,NA,NA,9:37:00,PV,60,5,86,5,NA,NA,NA,'1 31-END',NA,NA,'NO.',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.12,NA,NA,9:44:00,PV,20,0,22,0,NA,NA,NA,'2 1-5',NA,NA,'+NO.',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.12,NA,NA,9:44:00,PV,18,1,47,1,NA,NA,NA,'2 6-8',NA,NA,'+COUNT IS DOUBLE CHECKED',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.13,NA,NA,9:46:00,PV,8,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.13,NA,NA,9:47:00,PV,7,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.13,NA,NA,9:54:00,PV,9,0,0,0,NA,NA,NA,'NP',NA,NA,'W+. SIDE FLOAT',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.11,NA,NA,9:59:00,PV,6,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.11,NA,NA,9:59:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.14,NA,NA,10:10:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,'+LOG BOOM @ MILL',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.14,NA,NA,10:12:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,'+LOG BOOM @ CHAPMAN BAY',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.14,NA,NA,10:12:00,PV,11,1,0,0,NA,NA,NA,'NP',NA,NA,+'LOG BOOM @ CHAPMAN BAY',NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.1,NA,NA,10:22:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/23/1992,10.03,NA,NA,10:28:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.06,NA,NA,8:55:00,PV,35,5,32,5,NA,NA,NA,'1 3-5',NA,NA,'+BAD PHOTOS- USED PUP ESTIMATE',NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.06,NA,NA,8:55:00,PV,80,15,0,0,NA,NA,NA,'NP',NA,NA,+'BOTTOM RESTING',NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.09,NA,NA,9:00:00,PV,120,10,89,10,NA,NA,NA,'1 6-22',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.09,NA,NA,9:00:00,PV,5,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.09,NA,NA,9:06:00,PV,60,8,0,0,NA,NA,NA,'1 23-28',NA,NA,'BAD PHOTOS',NA,NA,NA,NA,NA,NA,NA
8/20/1992,1.11,NA,NA,10:40:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,1.09,NA,NA,10:50:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,1.06,NA,NA,10:53:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,1.07,NA,NA,11:00:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,1.14,NA,NA,11:01:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,1.05,NA,NA,11:03:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,1.04,NA,NA,11:06:00,PV,350,0,368,0,NA,NA,NA,'1 29-END',NA,NA,'SLIGHTLY SUBMERGED',NA,NA,NA,NA,NA,NA,NA
8/20/1992,1.03,NA,NA,11:20:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'BAD PHOTOS',NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.01,NA,NA,11:35:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.02,NA,NA,11:36:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.03,NA,NA,11:37:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.09,NA,NA,11:39:00,PV,12,0,0,0,NA,NA,NA,'NP',NA,NA,+'NE LONG ISLAND',NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.09,NA,NA,11:39:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,'+NE LONG ISLAND',NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.09,NA,NA,11:39:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,'+NE LONG ISLAND',NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.07,NA,NA,11:44:00,PV,9,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.07,NA,NA,11:44:00,PV,27,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.08,NA,NA,11:50:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,'+SLIGHTLY SUBMERGED',NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.09,NA,NA,11:50:00,PV,550,0,0,0,NA,NA,NA,'2 14-21',NA,NA,'BAD PHOTOS',NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.09,NA,NA,11:50:00,PV,40,0,0,0,NA,NA,NA,'2 22-25',NA,NA,'BAD PHOTOS- NO.',NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.11,NA,NA,12:10:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,2.12,NA,NA,12:20:00,PV,20,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,3.02,NA,NA,12:31:00,PV,23,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,3.02,NA,NA,12:31:00,PV,12,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,3.06,NA,NA,12:41:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'SAND IS.-CONFUSION READING MAP',NA,NA,NA,NA,NA,NA,NA
8/20/1992,3.02,NA,NA,12:31:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/20/1992,10.08,NA,NA,13:10:00,PV,42,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
5/29/1986,3.04,NA,NA,11:18:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
5/29/1986,3.04,NA,NA,11:18:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
5/29/1986,3.04,NA,NA,11:18:00,PV,8,4,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1986,3.16,NA,NA,9:27:00,PV,26,12,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1986,3.16,NA,NA,9:27:00,PV,65,25,81,35,NA,NA,NA,'1 22-35',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1986,10.07,NA,NA,10:34:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/11/1986,3.04,NA,NA,9:32:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/6/1986,7.08,NA,NA,9:04:00,PV,100,25,104,0,NA,NA,NA,'B:1-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/6/1986,7.08,NA,NA,9:04:00,PV,200,53,223,53,NA,NA,NA,'B:1-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/6/1986,11.02,NA,NA,9:52:00,PV,20,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/27/1986,8.05,NA,NA,11:52:00,PV,150,0,0,0,NA,NA,NA,'NP',NA,NA,'NO SIDE  NO PUP ESTIMATE MADE',NA,NA,NA,NA,NA,NA,NA
6/10/1986,15.02,NA,NA,10:28:00,PV,20,4,20,4,NA,NA,NA,'4 1-5',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/6/1986,9.31,NA,NA,10:48:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/6/1986,9.31,NA,NA,10:48:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/15/1986,10.09,NA,NA,18:24:00,PV,195,28,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/21/1986,10.09,NA,NA,16:00:00,PV,217,39,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/3/1991,2.09,NA,NA,12:58:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/5/1991,2.1,NA,NA,12:59:00,PV,8,4,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/18/1991,5.09,NA,NA,14:23:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/18/1991,5.09,NA,NA,14:23:00,PV,11,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/18/1984,2.09,NA,NA,10:45:00,PV,21,9,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/18/1984,2.12,NA,NA,10:51:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.09,NA,NA,12:25:00,PV,40,0,40,0,NA,NA,NA,'07 17-19',NA,NA,'CAPE LOOKOUT',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.08,NA,NA,12:19:00,PV,30,6,30,6,NA,NA,NA,'07 15-16',NA,NA,'OLD MAIN NETARTS',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.08,NA,NA,12:17:00,PV,120,2,113,0,NA,NA,NA,'07 8-14',NA,NA,'NETARTS HAPPY CAMP PUPS NOT CLEAR IN PHOTO SO WENT WITH ESTIMATE',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.08,NA,NA,12:17:00,PV,35,1,37,1,NA,NA,NA,'07 8-14',NA,NA,'NETARTS HAPPY CAMP',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.08,NA,NA,12:17:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,'+NETARTS HAPPY CAMP',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.07,NA,NA,12:13:00,PV,33,11,32,10,NA,NA,NA,'07 6-7',NA,NA,'UPBAY SW SIDE',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.07,NA,NA,12:12:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,'+TILLAMOOK SE SHOAL',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.07,NA,NA,12:10:00,PV,16,4,16,4,NA,NA,NA,'07 4-5',NA,NA,'S. SIDE OLD MAIN',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.07,NA,NA,12:07:00,PV,300,40,0,0,NA,NA,NA,'07 0-3',NA,NA,'TILLAMOOK WEST OF MAIN COUNTS NOT FOUND',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.99,NA,NA,12:07:00,PV,6,1,0,0,NA,NA,NA,'NP',NA,NA,'+TILLAMOOK WEST OF MAIN',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.99,NA,NA,12:03:00,PV,7,0,0,0,NA,NA,NA,'NP',NA,NA,'+JETTY FISHING',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.06,NA,NA,11:58:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'+NEHALEM BOAT RAMP',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.05,NA,NA,11:58:00,PV,14,2,0,0,NA,NA,NA,'NP',NA,NA,+'CAPE FALCON COVE',NA,NA,NA,NA,NA,NA,NA
6/18/1984,15.04,NA,NA,11:58:00,PV,16,1,0,0,NA,NA,NA,'NP',NA,NA,+'CAPE FALCON POINT',NA,NA,NA,NA,NA,NA,NA
