"Sitecode","Day","Survey.time","Species","Count.total","Count.pups","Count.nonpup","Estimated.total","Estimated.pups","Region","Stock","Tidestation","Year","Julian","use","year","nearest_high_height","nearest_low_height","tide_height","time_from_high_minutes","time_from_low_minutes"
12.16,1985-08-16,1985-08-16 13:14:00,"PV",4,2,2,4,2,"San Juan Islands","Northern Inland","Port Townsend",1985,228,TRUE,"1985",2.58,-0.56,0.206854,-320,156
12.18,1985-08-16,1985-08-16 13:14:00,"PV",18,4,14,18,4,"San Juan Islands","Northern Inland","Port Townsend",1985,228,TRUE,"1985",2.58,-0.56,0.206854,-320,156
12.06,1985-08-16,1985-08-16 13:17:00,"PV",4,0,4,4,0,"San Juan Islands","Northern Inland","Port Townsend",1985,228,TRUE,"1985",2.58,-0.56,0.231417,-317,159
12.14,1985-08-16,1985-08-16 13:17:00,"PV",40,7,33,40,7,"San Juan Islands","Northern Inland","Port Townsend",1985,228,TRUE,"1985",2.58,-0.56,0.231417,-317,159
11.3,1985-08-16,1985-08-16 13:23:00,"PV",1,0,1,1,0,"San Juan Islands","Northern Inland","Port Townsend",1985,228,TRUE,"1985",2.58,-0.56,0.281265,-311,165
7.06,1985-08-20,1985-08-20 11:35:00,"PV",301,58,243,228,60,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.845463,232,-106
7.05,1985-08-20,1985-08-20 11:39:00,"PV",132,13,119,143,12,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.820842,236,-102
7.04,1985-08-20,1985-08-20 11:46:00,"PV",0,0,0,0,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.779207,243,-95
7.03,1985-08-20,1985-08-20 11:48:00,"PV",148,50,98,161,57,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.767673,245,-93
7.02,1985-08-20,1985-08-20 11:54:00,"PV",92,9,83,98,5,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.734105,251,-87
7.08,1985-08-20,1985-08-20 12:08:00,"PV",646,74,572,558,62,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.66238,265,-73
12.16,1985-08-20,1985-08-20 12:21:00,"PV",28,4,24,28,4,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.605051,278,-60
12.18,1985-08-20,1985-08-20 12:23:00,"PV",21,3,18,21,3,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.597093,280,-58
12.2,1985-08-20,1985-08-20 12:25:00,"PV",134,16,118,87,15,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.589374,282,-56
12.24,1985-08-20,1985-08-20 12:29:00,"PV",47,4,43,47,4,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.574669,286,-52
12.23,1985-08-20,1985-08-20 12:31:00,"PV",22,0,22,22,0,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.567688,288,-50
12.22,1985-08-20,1985-08-20 12:32:00,"PV",11,1,10,11,1,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.564292,289,-49
12.14,1985-08-20,1985-08-20 12:36:00,"PV",53,8,45,47,10,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.551345,293,-45
12.13,1985-08-20,1985-08-20 12:37:00,"PV",11,3,8,11,3,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.54827,294,-44
12.1,1985-08-20,1985-08-20 12:38:00,"PV",36,8,28,32,8,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.545259,295,-43
12.09,1985-08-20,1985-08-20 12:40:00,"PV",20,2,18,20,2,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.539434,297,-41
12.04,1985-08-20,1985-08-20 12:42:00,"PV",47,5,42,50,5,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.533872,299,-39
12.03,1985-08-20,1985-08-20 12:43:00,"PV",7,1,6,7,1,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.531191,300,-38
12.02,1985-08-20,1985-08-20 12:44:00,"PV",16,7,9,16,7,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.528577,301,-37
12.06,1985-08-20,1985-08-20 12:46:00,"PV",68,13,55,66,15,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.52355,303,-35
11.33,1985-08-20,1985-08-20 12:50:00,"PV",0,0,0,0,0,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.514308,307,-31
11.31,1985-08-20,1985-08-20 12:52:00,"PV",24,3,21,24,3,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.510097,309,-29
11.29,1985-08-20,1985-08-20 12:54:00,"PV",58,14,44,50,14,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.506161,311,-27
12.44,1985-08-20,1985-08-20 12:58:00,"PV",0,0,0,0,0,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.499122,315,-23
12.41,1985-08-20,1985-08-20 13:01:00,"PV",35,0,35,35,0,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.494576,318,-20
12.42,1985-08-20,1985-08-20 13:01:00,"PV",5,2,3,5,2,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.494576,318,-20
11.23,1985-08-20,1985-08-20 13:07:00,"PV",12,4,8,12,4,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.487384,324,-14
11.22,1985-08-20,1985-08-20 13:07:00,"PV",72,4,68,61,3,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.487384,324,-14
11.24,1985-08-20,1985-08-20 13:07:00,"PV",40,7,33,40,7,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.487384,324,-14
11.26,1985-08-20,1985-08-20 13:13:00,"PV",25,4,21,25,4,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.48274,330,-8
11.27,1985-08-20,1985-08-20 13:15:00,"PV",36,9,27,36,9,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.48176,332,-6
9.26,1985-08-20,1985-08-20 13:21:00,"PV",43,13,30,43,13,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.480524,338,0
9.25,1985-08-20,1985-08-20 13:23:00,"PV",16,3,13,16,3,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.480679,340,2
9.24,1985-08-20,1985-08-20 13:26:00,"PV",20,4,16,20,4,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.481441,343,5
9.23,1985-08-20,1985-08-20 13:26:00,"PV",117,22,95,117,22,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.481441,343,5
9.22,1985-08-20,1985-08-20 13:33:00,"PV",29,7,22,29,7,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.485676,350,12
9.21,1985-08-20,1985-08-20 13:35:00,"PV",49,19,30,49,19,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.487513,352,14
9.19,1985-08-20,1985-08-20 13:40:00,"PV",60,6,54,60,6,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.49331,358,19
9.07,1985-08-20,1985-08-20 13:56:00,"PV",22,4,18,22,4,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.523128,374,35
9.08,1985-08-20,1985-08-20 13:58:00,"PV",63,0,63,80,0,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.03,0.48,0.528024,375,37
9.05,1985-08-20,1985-08-20 14:04:00,"PV",89,13,76,88,11,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.65,0.48,0.544205,-375,43
9.04,1985-08-20,1985-08-20 14:09:00,"PV",656,116,540,524,105,"Eastern Bays","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.65,0.48,0.559356,-370,48
11.04,1985-08-20,1985-08-20 15:10:00,"PV",40,7,33,40,7,"San Juan Islands","Northern Inland","Port Townsend",1985,232,TRUE,"1985",2.65,0.48,0.844503,-309,109
3.04,1985-08-22,1985-08-22 10:54:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.630677,290,-36
3.05,1985-08-22,1985-08-22 10:54:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.630677,290,-36
3.09,1985-08-22,1985-08-22 11:01:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.616359,297,-29
3.12,1985-08-22,1985-08-22 11:01:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.616359,297,-29
3.13,1985-08-22,1985-08-22 11:01:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.616359,297,-29
3.07,1985-08-22,1985-08-22 11:01:00,"PV",1693,0,1693,1545,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.616359,297,-29
3.18,1985-08-22,1985-08-22 11:23:00,"PV",69,0,69,71,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.590505,319,-7
3.17,1985-08-22,1985-08-22 11:27:00,"PV",9,0,9,9,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.589138,323,-3
3.2,1985-08-22,1985-08-22 11:29:00,"PV",53,0,53,53,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.588859,325,-1
3.21,1985-08-22,1985-08-22 11:33:00,"PV",73,0,73,75,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.589123,329,3
3.15,1985-08-22,1985-08-22 11:35:00,"PV",46,0,46,40,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.58967,331,5
3.16,1985-08-22,1985-08-22 11:35:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.58967,331,5
3.02,1985-08-22,1985-08-22 11:41:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.593002,337,11
3.03,1985-08-22,1985-08-22 11:41:00,"PV",85,0,85,90,0,"Grays Harbor","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.593002,337,11
2.12,1985-08-22,1985-08-22 11:51:00,"PV",636,0,636,684,0,"Willapa Bay","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.604299,347,21
2.1,1985-08-22,1985-08-22 12:04:00,"PV",1126,0,1126,900,0,"Willapa Bay","Coastal","Aberdeen",1985,234,FALSE,"1985",2.06,0.59,0.629955,360,34
2.06,1985-08-22,1985-08-22 12:12:00,"PV",2,0,2,2,0,"Willapa Bay","Coastal","Aberdeen",1985,234,FALSE,"1985",2.73,0.59,0.651962,-355,42
2.07,1985-08-22,1985-08-22 12:12:00,"PV",0,0,0,0,0,"Willapa Bay","Coastal","Aberdeen",1985,234,FALSE,"1985",2.73,0.59,0.651962,-355,42
2.05,1985-08-22,1985-08-22 12:18:00,"PV",47,0,47,47,0,"Willapa Bay","Coastal","Aberdeen",1985,234,FALSE,"1985",2.73,0.59,0.671559,-349,48
2.01,1985-08-22,1985-08-22 12:22:00,"PV",37,0,37,37,0,"Willapa Bay","Coastal","Aberdeen",1985,234,FALSE,"1985",2.73,0.59,0.686079,-345,52
1.03,1985-08-22,1985-08-22 12:28:00,"PV",0,0,0,0,0,"Columbia River","Coastal","Astoria",1985,234,FALSE,"1985",1.95,0.45,0.456351,345,11
1.04,1985-08-22,1985-08-22 12:29:00,"PV",233,0,233,201,0,"Columbia River","Coastal","Astoria",1985,234,FALSE,"1985",1.95,0.45,0.457068,346,12
1.05,1985-08-22,1985-08-22 12:35:00,"PV",0,0,0,0,0,"Columbia River","Coastal","Astoria",1985,234,FALSE,"1985",1.95,0.45,0.462744,352,18
1.14,1985-08-22,1985-08-22 12:35:00,"PV",0,0,0,0,0,"Columbia River","Coastal","Astoria",1985,234,FALSE,"1985",1.95,0.45,0.462744,352,18
1.06,1985-08-22,1985-08-22 12:37:00,"PV",1,0,1,1,0,"Columbia River","Coastal","Astoria",1985,234,FALSE,"1985",1.95,0.45,0.465164,354,20
1.09,1985-08-22,1985-08-22 12:39:00,"PV",0,0,0,0,0,"Columbia River","Coastal","Astoria",1985,234,FALSE,"1985",2.6,0.45,0.46785,-355,22
1.1,1985-08-22,1985-08-22 12:43:00,"PV",0,0,0,0,0,"Columbia River","Coastal","Astoria",1985,234,FALSE,"1985",2.6,0.45,0.474025,-351,26
10.13,1985-09-03,1985-09-03 09:42:00,"PV",14,1,13,14,1,"Puget Sound","Southern Puget Sound","Seattle",1985,246,FALSE,"1985",2.86,1.02,2.567707,95,-258
10.14,1985-09-03,1985-09-03 09:49:00,"PV",0,0,0,0,0,"Puget Sound","Southern Puget Sound","Seattle",1985,246,FALSE,"1985",2.86,1.02,2.527048,102,-251
8.08,1985-09-03,1985-09-03 09:54:00,"PV",94,5,89,83,6,"Hood Canal","Hood Canal","Seattle",1985,246,TRUE,"1985",2.86,1.02,2.496768,107,-246
8.06,1985-09-03,1985-09-03 10:10:00,"PV",103,9,94,90,9,"Hood Canal","Hood Canal","Seattle",1985,246,TRUE,"1985",2.86,1.02,2.393525,123,-230
8.05,1985-09-03,1985-09-03 10:18:00,"PV",225,35,190,201,33,"Hood Canal","Hood Canal","Seattle",1985,246,TRUE,"1985",2.86,1.02,2.338633,131,-222
8.04,1985-09-03,1985-09-03 10:26:00,"PV",289,5,284,303,6,"Hood Canal","Hood Canal","Seattle",1985,246,TRUE,"1985",2.86,1.02,2.281827,139,-214
8.03,1985-09-03,1985-09-03 10:34:00,"PV",1,0,1,1,0,"Hood Canal","Hood Canal","Seattle",1985,246,TRUE,"1985",2.86,1.02,2.223314,147,-206
10.06,1985-09-03,1985-09-03 11:05:00,"PV",427,26,401,265,32,"Puget Sound","Southern Puget Sound","Seattle",1985,246,FALSE,"1985",2.86,1.02,1.984542,178,-175
10.07,1985-09-03,1985-09-03 11:10:00,"PV",0,0,0,0,0,"Puget Sound","Southern Puget Sound","Seattle",1985,246,FALSE,"1985",2.86,1.02,1.944856,183,-170
10.08,1985-09-03,1985-09-03 11:15:00,"PV",52,2,50,52,2,"Puget Sound","Southern Puget Sound","Seattle",1985,246,FALSE,"1985",2.86,1.02,1.905017,188,-165
10.09,1985-09-03,1985-09-03 11:21:00,"PV",161,19,142,161,19,"Puget Sound","Southern Puget Sound","Seattle",1985,246,FALSE,"1985",2.86,1.02,1.857106,194,-159
10.12,1985-09-03,1985-09-03 11:33:00,"PV",19,1,18,19,1,"Puget Sound","Southern Puget Sound","Seattle",1985,246,FALSE,"1985",2.86,1.02,1.761421,206,-147
10.12,1985-09-17,1985-09-17 15:12:00,"PV",10,0,10,10,0,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,1.431214,-249,114
10.09,1985-09-17,1985-09-17 15:22:00,"PV",382,0,382,382,0,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,1.538873,-239,124
10.04,1985-09-17,1985-09-17 15:37:00,"PV",0,0,0,0,0,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,1.708303,-224,139
10.03,1985-09-17,1985-09-17 15:38:00,"PV",10,6,4,10,6,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,1.719877,-223,140
10.15,1985-09-17,1985-09-17 15:40:00,"PV",0,0,0,0,0,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,1.743114,-221,142
10.06,1985-09-17,1985-09-17 15:46:00,"PV",364,48,316,300,56,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,1.813475,-215,148
10.07,1985-09-17,1985-09-17 15:55:00,"PV",19,4,15,19,4,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,1.920517,-206,157
10.08,1985-09-17,1985-09-17 16:02:00,"PV",4,1,3,4,1,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,2.004671,-199,164
10.13,1985-09-17,1985-09-17 16:15:00,"PV",0,0,0,0,0,"Puget Sound","Southern Puget Sound","Seattle",1985,260,FALSE,"1985",3.61,0.76,2.161995,-186,177
7.09,1985-09-26,1985-09-26 11:15:00,"PV",0,0,0,0,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,269,FALSE,"1985",2.57,0.15,0.59067,-319,139
7.05,1985-09-26,1985-09-26 11:20:00,"PV",59,0,59,75,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,269,FALSE,"1985",2.57,0.15,0.620386,-314,144
7.06,1985-09-26,1985-09-26 11:22:00,"PV",139,0,139,145,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,269,FALSE,"1985",2.57,0.15,0.63251,-312,146
7.03,1985-09-26,1985-09-26 11:34:00,"PV",0,0,0,0,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1985,269,FALSE,"1985",2.57,0.15,0.708045,-300,158
4.08,1985-09-26,1985-09-26 14:25:00,"PV",0,0,0,0,0,"Olympic Coast S","Coastal","Aberdeen",1985,269,FALSE,"1985",2.52,0.64,1.973538,127,-210
4.21,1985-09-26,1985-09-26 14:27:00,"PV",0,0,0,0,0,"Olympic Coast S","Coastal","Aberdeen",1985,269,FALSE,"1985",2.52,0.64,1.958194,129,-208
4.07,1985-09-26,1985-09-26 14:33:00,"PV",60,0,60,100,0,"Olympic Coast S","Coastal","Aberdeen",1985,269,FALSE,"1985",2.52,0.64,1.911278,135,-202
10.06,1985-09-27,1985-09-27 11:40:00,"PV",335,63,272,335,63,"Puget Sound","Southern Puget Sound","Seattle",1985,270,FALSE,"1985",3.4,0.25,0.454914,-342,64
3.06,1985-10-01,1985-10-01 12:50:00,"PV",138,0,138,120,0,"Grays Harbor","Coastal","Aberdeen",1985,274,FALSE,"1985",2.72,0.56,2.263726,-115,262
3.11,1985-10-01,1985-10-01 12:53:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,274,FALSE,"1985",2.72,0.56,2.284185,-112,265
3.09,1985-10-01,1985-10-01 12:55:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1985,274,FALSE,"1985",2.72,0.56,2.297647,-110,267
4.06,1985-10-01,1985-10-01 13:43:00,"PV",7,0,7,7,0,"Olympic Coast S","Coastal","Aberdeen",1985,274,FALSE,"1985",2.72,0.56,2.56962,-62,315
8.08,1985-10-01,1985-10-01 14:30:00,"PV",19,3,16,19,3,"Hood Canal","Hood Canal","Seattle",1985,274,TRUE,"1985",3.22,1.34,1.638673,-253,89
10.03,1985-10-01,1985-10-01 14:44:00,"PV",4,1,3,4,1,"Puget Sound","Southern Puget Sound","Seattle",1985,274,FALSE,"1985",3.22,1.34,1.730486,-239,103
10.06,1985-10-01,1985-10-01 14:53:00,"PV",350,66,284,350,66,"Puget Sound","Southern Puget Sound","Seattle",1985,274,FALSE,"1985",3.22,1.34,1.793977,-230,112
10.07,1985-10-01,1985-10-01 14:58:00,"PV",8,2,6,8,2,"Puget Sound","Southern Puget Sound","Seattle",1985,274,FALSE,"1985",3.22,1.34,1.830574,-225,117
10.08,1985-10-01,1985-10-01 15:03:00,"PV",0,0,0,0,0,"Puget Sound","Southern Puget Sound","Seattle",1985,274,FALSE,"1985",3.22,1.34,1.868026,-220,122
10.09,1985-10-01,1985-10-01 15:06:00,"PV",120,0,120,120,0,"Puget Sound","Southern Puget Sound","Seattle",1985,274,FALSE,"1985",3.22,1.34,1.890878,-217,125
10.12,1985-10-01,1985-10-01 15:15:00,"PV",1,0,1,1,0,"Puget Sound","Southern Puget Sound","Seattle",1985,274,FALSE,"1985",3.22,1.34,1.960968,-208,134
10.09,1985-10-25,1985-10-25 16:00:00,"PV",276,1,275,276,1,"Puget Sound","Southern Puget Sound","Seattle",1985,298,FALSE,"1985",3.42,0.77,3.420658,-2,392
10.07,1985-10-30,1985-10-30 11:40:00,"PV",29,1,28,30,0,"Puget Sound","Southern Puget Sound","Seattle",1985,303,FALSE,"1985",3.14,2,2.000935,-307,-7
10.06,1985-10-30,1985-10-30 11:42:00,"PV",468,0,468,500,0,"Puget Sound","Southern Puget Sound","Seattle",1985,303,FALSE,"1985",3.14,2,2.000172,-305,-5
10.04,1985-10-30,1985-10-30 11:49:00,"PV",1,0,1,1,0,"Puget Sound","Southern Puget Sound","Seattle",1985,303,FALSE,"1985",3.14,2,1.999558,-298,2
10.03,1985-10-30,1985-10-30 11:51:00,"PV",126,13,113,100,13,"Puget Sound","Southern Puget Sound","Seattle",1985,303,FALSE,"1985",3.14,2,1.999966,-296,4
10.08,1985-10-30,1985-10-30 12:00:00,"PV",53,3,50,55,3,"Puget Sound","Southern Puget Sound","Seattle",1985,303,FALSE,"1985",3.14,2,2.004967,-287,13
10.09,1985-10-30,1985-10-30 12:08:00,"PV",259,0,259,259,0,"Puget Sound","Southern Puget Sound","Seattle",1985,303,FALSE,"1985",3.14,2,2.013674,-279,21
10.09,1985-11-08,1985-11-08 15:30:00,"PV",193,0,193,193,0,"Puget Sound","Southern Puget Sound","Seattle",1985,312,FALSE,"1985",3.53,1.03,3.030944,122,-273
4.06,1985-12-12,1985-12-12 13:25:00,"PV",7,0,7,7,0,"Olympic Coast S","Coastal","Aberdeen",1985,346,FALSE,"1985",3.45,-0.65,3.158804,72,-331
3.11,1985-12-12,1985-12-12 14:42:00,"PV",705,0,705,800,0,"Grays Harbor","Coastal","Aberdeen",1985,346,FALSE,"1985",3.45,-0.65,2.242581,149,-254
3.18,1986-01-13,1986-01-13 11:20:00,"PV",66,0,66,60,0,"Grays Harbor","Coastal","Aberdeen",1986,13,FALSE,"1986",3.01,0.96,1.944745,-187,177
3.11,1986-01-13,1986-01-13 11:28:00,"PV",1500,0,1500,1500,0,"Grays Harbor","Coastal","Aberdeen",1986,13,FALSE,"1986",3.01,0.96,2.010289,-179,185
3.01,1986-01-13,1986-01-13 11:37:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1986,13,FALSE,"1986",3.01,0.96,2.083873,-170,194
3.02,1986-01-13,1986-01-13 11:37:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1986,13,FALSE,"1986",3.01,0.96,2.083873,-170,194
10.12,1986-01-13,1986-01-13 12:45:00,"PV",0,0,0,0,0,"Puget Sound","Southern Puget Sound","Seattle",1986,13,FALSE,"1986",3.9,1.96,2.033525,303,-45
10.13,1986-01-13,1986-01-13 12:45:00,"PV",0,0,0,0,0,"Puget Sound","Southern Puget Sound","Seattle",1986,13,FALSE,"1986",3.9,1.96,2.033525,303,-45
10.08,1986-04-01,1986-04-01 09:27:00,"PV",28,0,28,28,0,"Puget Sound","Southern Puget Sound","Seattle",1986,91,FALSE,"1986",3.05,2.43,2.960124,58,343
10.06,1986-04-01,1986-04-01 09:34:00,"PV",60,0,60,60,0,"Puget Sound","Southern Puget Sound","Seattle",1986,91,FALSE,"1986",3.05,2.43,2.935,65,350
10.16,1986-04-01,1986-04-01 10:23:00,"PV",6,0,6,6,0,"Puget Sound","Southern Puget Sound","Seattle",1986,91,FALSE,"1986",3.05,-0.25,2.672308,114,-335
7.07,1986-04-01,1986-04-01 12:08:00,"PV",175,0,175,175,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1986,91,FALSE,"1986",2.42,-0.28,0.738674,290,-178
7.08,1986-04-01,1986-04-01 12:08:00,"PV",90,0,90,90,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1986,91,FALSE,"1986",2.42,-0.28,0.738674,290,-178
7.03,1986-04-01,1986-04-01 12:28:00,"PV",1,0,1,1,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1986,91,FALSE,"1986",2.42,-0.28,0.551922,310,-158
7.02,1986-04-01,1986-04-01 12:35:00,"PV",41,0,41,41,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1986,91,FALSE,"1986",2.42,-0.28,0.48851,317,-151
7.05,1986-04-01,1986-04-01 12:40:00,"PV",60,0,60,60,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1986,91,FALSE,"1986",2.42,-0.28,0.444017,322,-146
7.06,1986-04-01,1986-04-01 12:42:00,"PV",165,0,165,165,0,"Strait of Juan de Fuca","Northern Inland","Port Townsend",1986,91,FALSE,"1986",2.42,-0.28,0.426425,324,-144
10.06,1986-04-01,1986-04-01 13:44:00,"PV",336,0,336,250,0,"Puget Sound","Southern Puget Sound","Seattle",1986,91,FALSE,"1986",3.05,-0.25,0.587444,315,-134
10.06,1986-04-04,1986-04-04 10:26:00,"PV",127,0,127,100,0,"Puget Sound","Southern Puget Sound","Seattle",1986,94,FALSE,"1986",2.65,1.85,2.185471,-146,123
10.16,1986-04-04,1986-04-04 11:04:00,"PV",2,0,2,2,0,"Puget Sound","Southern Puget Sound","Seattle",1986,94,FALSE,"1986",2.65,1.85,2.363087,-108,161
3.03,1986-05-29,1986-05-29 11:07:00,"PV",56,15,41,54,15,"Grays Harbor","Coastal","Aberdeen",1986,149,TRUE,"1986",2.53,-0.11,0.042669,339,-61
3.01,1986-05-29,1986-05-29 11:11:00,"PV",37,10,27,37,10,"Grays Harbor","Coastal","Aberdeen",1986,149,TRUE,"1986",2.53,-0.11,0.023269,343,-57
3.02,1986-05-29,1986-05-29 11:13:00,"PV",69,12,57,80,12,"Grays Harbor","Coastal","Aberdeen",1986,149,TRUE,"1986",2.53,-0.11,0.01401,345,-55
3.04,1986-05-29,1986-05-29 11:18:00,"PV",324,104,220,314,99,"Grays Harbor","Coastal","Aberdeen",1986,149,TRUE,"1986",2.53,-0.11,-0.007821,350,-50
3.05,1986-05-29,1986-05-29 11:25:00,"PV",117,51,66,109,50,"Grays Harbor","Coastal","Aberdeen",1986,149,TRUE,"1986",2.53,-0.11,-0.035141,357,-43
3.06,1986-05-29,1986-05-29 11:30:00,"PV",95,38,57,103,37,"Grays Harbor","Coastal","Aberdeen",1986,149,TRUE,"1986",2.53,-0.11,-0.052274,362,-38
